,customerid,systemloanid,loannumber,loanamount,totaldue,termdays,approveddate,creationdate,closeddate,firstduedate,firstrepaiddate
56,8a85882653e2eb990153f0f8a8520c4b,301986947,0.7722881639765626,0.6677510243994441,0.5216353066168724,0.06428109002497771,1500527301.0,1500523693.0,1480788428.4285715,1479774342.857143,1479513052.5714285
57,8a85882953bc04f80153bc198e5d0222,301980605,-0.8694597544695903,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1500213660.0,1500210053.0,1500200230.0,1500498000.0,1500199620.0
58,8a85882953bc04f80153c205b75d7403,301990784,0.7722881639765626,2.062667980640903,2.2377155083980593,2.6708045450843123,1500720643.0,1500717030.0,1476615693.4285715,1476898457.142857,1476147296.857143
59,8a85882c546ba83501547619cd377b69,301964093,1.866786776273998,2.062667980640903,2.2377155083980593,2.6708045450843123,1499202209.0,1499198604.0,1480184896.909091,1479683454.5454545,1479526794.090909
60,8a85883353d0c4e90153dfca251168bc,301992301,1.0459128170509215,1.132723343146597,1.1076139121031314,0.06428109002497771,1500825893.0,1500822280.0,1476572003.875,1476576000.0,1476465948.0
61,8a85883353e2e4e40153ea9a790f4934,301996335,1.3195374701252804,1.132723343146597,1.1076139121031314,0.06428109002497771,1501043853.0,1501040182.0,1484462514.5555556,1484398800.0,1484450087.7777777
62,8a85883353e2e4e40153f068a4634e02,301988385,2.6876607354970745,2.992612618135209,3.0329721872722675,5.277328000143647,1500575895.0,1500572288.0,1479459123.0714285,1479175714.2857144,1478984718.357143
63,8a85884e548fad6501549a053d8a74fd,302000388,2.9612853885714334,2.062667980640903,1.9028705909773398,0.06428109002497771,1501232127.0,1501228521.0,1482448125.4,1482670800.0,1482396613.0666666
64,8a85884e548fad6501549a9435d71e85,301983510,-0.5958351013952315,0.20277870565229117,0.2705016185513329,0.06428109002497771,1500364083.0,1500360476.0,1500363753.0,1500843600.0,1500363144.0
65,8a85884e548fad6501549b2ac62a44c6,301971707,-0.04858579524651383,1.132723343146597,1.1076139121031314,0.06428109002497771,1499690648.0,1499687041.0,1484249580.0,1484427600.0,1484248823.5
66,8a85884e54a0565b0154b8e5e038630b,301995141,-0.3222104483208727,0.20277870565229117,0.2705016185513329,0.06428109002497771,1500973063.0,1500969356.0,1468022853.3333333,1467925200.0,1467995940.0
67,8a85884e54a0565b0154ba3fa6c72e7e,301983552,-0.5958351013952315,-0.7271659318420148,-0.8177443630660051,-1.2389806375046895,1500365234.0,1500361623.0,1482219476.0,1481706000.0,1482202611.5
68,8a85884e54be33290154c7d802b73042,301960719,2.6876607354970745,1.132723343146597,0.9820470680703616,0.06428109002497771,1499064156.0,1499060490.0,1482139542.2857144,1482113314.2857144,1482121097.0
69,8a85886e54101890015410e563b4325b,301968551,-0.5958351013952315,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1499449345.0,1499445740.0,1480312946.0,1480410000.0,1480293020.5
70,8a85886e54101890015410e5d5c83298,301986132,1.0459128170509215,-0.7271659318420148,-0.8177443630660051,-1.2389806375046895,1500473909.0,1500470242.0,1487907898.75,1486468800.0,1487906739.125
71,8a85886e541018900154117960df41f4,301992314,2.1404114293483567,2.062667980640903,1.9028705909773398,0.06428109002497771,1500826414.0,1500822799.0,1487124147.3333333,1487509200.0,1487119685.6666667
72,8a85886e5410189001541480d8f83683,301990332,1.866786776273998,2.062667980640903,1.9028705909773398,0.06428109002497771,1500697800.0,1500694184.0,1480903646.090909,1480476763.6363637,1480485789.3636363
73,8a85886e5410189001541a3d92df3588,301974456,1.866786776273998,2.062667980640903,1.9028705909773398,0.06428109002497771,1499849642.0,1499846035.0,1480712164.2727273,1480838072.7272727,1480702674.7272727
74,8a85886e54beabf90154bf4062f42d84,301968149,2.9612853885714334,2.062667980640903,1.9028705909773398,0.06428109002497771,1499430634.0,1499427017.0,1480093575.5333333,1480119120.0,1479917737.8666666
75,8a85886e54beabf90154c3f2f2ba3e59,301974220,0.49866351090220384,2.062667980640903,2.2377155083980593,2.6708045450843123,1499840652.0,1499836981.0,1482423284.5,1481749200.0,1481525051.0
76,8a85886f543912e30154391ea6a3015f,301995204,0.49866351090220384,1.132723343146597,1.1076139121031314,0.06428109002497771,1500975378.0,1500971772.0,1485981250.6666667,1486054800.0,1485953092.5
77,8a85886f543912e301544f65621c2e9f,301964049,0.49866351090220384,0.20277870565229117,0.2705016185513329,0.06428109002497771,1499199027.0,1499195422.0,1494419412.8333333,1495054800.0,1494418539.3333333
78,8a85886f54517ee00154528c65463d2b,301998718,-0.3222104483208727,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1501148601.0,1501144995.0,1487402425.0,1487336400.0,1487395686.6666667
79,8a85886f54517ee0015458b911ab289c,301988727,1.5931621231996391,2.992612618135209,3.0329721872722675,5.277328000143647,1500610650.0,1500607022.0,1481913759.2,1482207120.0,1481409512.7
80,8a85886f54517ee0015462760ec345fc,301979911,1.5931621231996391,2.062667980640903,1.9028705909773398,0.06428109002497771,1500163788.0,1500160115.0,1485174806.5,1485792720.0,1485165418.1
81,8a85886f54517ee001546a2717571d36,301994659,2.4140360824227156,2.062667980640903,1.9028705909773398,0.06428109002497771,1500956137.0,1500952530.0,1483697285.8461537,1483756338.4615386,1483691141.3846154
82,8a85886f54517ee0015470749d3c3ce7,301979680,4.603033307017586,2.992612618135209,2.6144160404963683,0.06428109002497771,1500140894.0,1500137288.0,1483911389.0,1484357657.142857,1483902391.3809524
83,8a858887545183ca01546142802e4b4e,302000536,1.5931621231996391,1.132723343146597,1.4843144442014407,2.6708045450843123,1501236256.0,1501232647.0,1479441647.1,1478906640.0,1479087262.1
84,8a85888c548fb3d50154947fe59c32cf,301996556,4.603033307017586,2.992612618135209,2.6144160404963683,0.06428109002497771,1501051516.0,1501047908.0,1480371677.5238094,1480531371.4285715,1480367310.7619047
85,8a85888c548fb3d501549593ea277c88,302002228,-0.8694597544695903,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1501325625.0,1501322011.0,1501255405.0,1501189200.0,1501254796.0
86,8a85888c548fb3d501549748043c4fc2,301987464,-0.5958351013952315,-0.7271659318420148,-0.8177443630660051,-1.2389806375046895,1500543586.0,1500539978.0,1498488281.5,1498424400.0,1498485895.5
87,8a85888c54a05b820154a7b470875afa,301961039,2.1404114293483567,2.062667980640903,1.9028705909773398,0.06428109002497771,1499076709.0,1499073043.0,1480517968.0833333,1480287600.0,1480231652.6666667
88,8a85888c54a05b820154aa79afb15290,301980486,0.7722881639765626,0.20277870565229117,0.2705016185513329,0.06428109002497771,1500208144.0,1500204537.0,1482696202.857143,1482057771.4285715,1482695176.2857144
89,8a85888c54a05b820154ae660ed5066c,301974846,2.1404114293483567,2.992612618135209,3.0329721872722675,5.277328000143647,1499864873.0,1499861266.0,1487238869.25,1487739600.0,1486844343.9166667
90,8a85888c54be35040154c4d992b40fbe,301986291,2.1404114293483567,2.062667980640903,1.9028705909773398,0.06428109002497771,1500480079.0,1500476471.0,1483975036.4166667,1483736400.0,1483967897.75
91,8a85888c54be35040154c6000efd4066,301998898,0.7722881639765626,0.20277870565229117,0.14493477451856313,0.06428109002497771,1501155314.0,1501151709.0,1482448863.4285715,1482131828.5714285,1482090477.2857144
92,8a85889853f0fbaa0153fb9927346076,301979408,0.225038857827845,1.132723343146597,1.4843144442014407,2.6708045450843123,1500126941.0,1500123270.0,1478024695.6,1477273680.0,1477442548.4
93,8a85889853f0fbaa01540444629832e2,301966034,1.3195374701252804,0.20277870565229117,0.2705016185513329,0.06428109002497771,1499321603.0,1499317997.0,1478440650.4444444,1477794000.0,1477985458.0
94,8a85889853f0fbaa0154073e85277d85,301996830,1.3195374701252804,1.132723343146597,1.1076139121031314,0.06428109002497771,1501060659.0,1501056988.0,1478306803.3333333,1477957200.0,1478177779.5555556
95,8a858899538ddb8e01539138c80a2348,301973574,0.7722881639765626,0.20277870565229117,0.2705016185513329,0.06428109002497771,1499788193.0,1499784586.0,1490564343.7142856,1490858228.5714285,1490563520.0
96,8a858899538ddb8e01539483a5c32d6a,301997633,3.2349100416457923,2.992612618135209,2.6144160404963683,0.06428109002497771,1501087319.0,1501083645.0,1477449303.6,1478045520.0,1477444582.6
97,8a858899538ddb8e01539cefcf160450,301984411,1.866786776273998,1.132723343146597,1.1076139121031314,0.06428109002497771,1500391838.0,1500388166.0,1487529896.909091,1487286654.5454545,1487525227.4545455
98,8a858899538ddb8e01539eccc3c375fe,301995343,2.1404114293483567,2.062667980640903,2.2377155083980593,2.6708045450843123,1500980457.0,1500976783.0,1479027388.25,1478646000.0,1478780144.3333333
99,8a858899538ddb8e0153a2b555421fc5,301971504,2.4140360824227156,1.132723343146597,0.9820470680703616,0.06428109002497771,1499684321.0,1499680651.0,1478399474.6923077,1478200153.8461537,1477809937.3846154
100,8a858899538ddb8e0153a780c56e34bb,301963724,4.603033307017586,2.062667980640903,1.8610149762997499,0.06428109002497771,1499183568.0,1499179902.0,1477351691.0,1477416857.142857,1477336670.7142856
101,8a85889953a91b8d0153ade2f64458e1,301999903,1.0459128170509215,2.062667980640903,2.2377155083980593,2.6708045450843123,1501214913.0,1501211307.0,1488221734.375,1488412800.0,1488217793.0
102,8a85889b53acd0a20153b21f8fc43a12,301999770,-0.5958351013952315,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1501198223.0,1501194616.0,1499909050.5,1499893200.0,1499906830.0
103,8a8588ae53f1cb7c0153fefa47f32810,301961935,0.225038857827845,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1499098340.0,1499094675.0,1487871175.2,1482803280.0,1487756513.8
104,8a8588ae53f1cb7c0153ffc5afb330b0,301994049,-0.5958351013952315,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1500911975.0,1500908364.0,1478748602.0,1477386000.0,1478747693.0
105,8a8588ae53f1cb7c015401a930c45ad7,301962878,2.6876607354970745,1.132723343146597,1.4843144442014407,2.6708045450843123,1499154357.0,1499150751.0,1481542002.7857144,1481415942.857143,1481538541.2857144
106,8a8588ae53f1cb7c01540e8cf9f66b81,301978652,-0.8694597544695903,-0.7271659318420148,-0.8177443630660051,-1.2389806375046895,1500088213.0,1500084607.0,1500034760.0,1499893200.0,1500034151.0
107,8a8588ae53f1cb7c01540f4e83bc3b26,301995886,2.4140360824227156,2.062667980640903,2.2377155083980593,2.6708045450843123,1501002692.0,1500999083.0,1479334351.5384614,1479762000.0,1479116566.3846154
108,8a8588ae53f1cb7c015414160f0175bc,301995526,0.7722881639765626,2.062667980640903,1.9028705909773398,0.06428109002497771,1500987694.0,1500984023.0,1484287089.2857144,1484082000.0,1484279255.857143
109,8a8588ae53f1cb7c015418f319b81ecb,301990790,-0.3222104483208727,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1500720880.0,1500717273.0,1478268476.6666667,1476709200.0,1478260512.6666667
110,8a8588b2548362e60154854feb462ab1,301982576,-0.8694597544695903,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1500309626.0,1500306018.0,1500308971.0,1501534800.0,1500308362.0
111,8a8588b75438f499015444b1adf70876,301967018,1.3195374701252804,1.132723343146597,1.1076139121031314,0.06428109002497771,1499358810.0,1499355204.0,1480524543.3333333,1480059600.0,1480521632.0
112,8a8588b75438f49901544510041e0951,301966582,-0.04858579524651383,0.20277870565229117,0.2705016185513329,0.06428109002497771,1499342022.0,1499338416.0,1489939671.25,1490756400.0,1489938913.25
113,8a8588b754517d800154555019c36231,301979420,0.49866351090220384,-0.7271659318420148,-0.8177443630660051,-1.2389806375046895,1500127715.0,1500124109.0,1489326679.8333333,1489424400.0,1489300498.8333333
114,8a8588bd5369b66d01536e7b60501609,301967127,-0.5958351013952315,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1499364176.0,1499360571.0,1482816062.5,1483131600.0,1482792785.0
115,8a8588bf54c8eab60154c9226d7917e7,301995953,-0.04858579524651383,0.20277870565229117,0.2705016185513329,0.06428109002497771,1501005701.0,1501002094.0,1481375669.0,1480971600.0,1481354226.25
116,8a8588c2546bf75901547b05ad85198b,301997039,0.7722881639765626,0.20277870565229117,0.2705016185513329,0.06428109002497771,1501066481.0,1501062875.0,1490414361.7142856,1490870571.4285715,1490348600.857143
117,8a8588c7541e2f4b015432ff754e0971,302000064,-0.5958351013952315,-0.7271659318420148,-0.8177443630660051,-1.2389806375046895,1501220806.0,1501217201.0,1481385705.5,1482267600.0,1481371013.5
118,8a8588c9548a33b201548b3cdb0f0c53,301999434,-0.8694597544695903,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1501175522.0,1501171850.0,1482210629.0,1481058000.0,1482209719.0
119,8a8588d653a43f600153a832f1516034,301970916,2.1404114293483567,2.062667980640903,2.2377155083980593,2.6708045450843123,1499662423.0,1499658805.0,1477505022.25,1476752400.0,1476894089.8333333
120,8a8588d653a915270153aa2496f328dc,301988779,-0.8694597544695903,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1500613563.0,1500609945.0,1480629965.0,1480626000.0,1480627658.0
121,8a8588dc536a141301536b1506f20efb,301996388,1.3195374701252804,2.062667980640903,1.9028705909773398,0.06428109002497771,1501046031.0,1501042361.0,1486412750.2222223,1485838800.0,1486409714.7777777
122,8a8588dc536a141301536b50d8aa10b5,301967527,2.4140360824227156,2.062667980640903,1.9028705909773398,0.06428109002497771,1499405976.0,1499402361.0,1480417591.6153846,1480100953.8461537,1480380231.0769231
123,8a8588dc536a14130153753dc8d32698,301961089,3.2349100416457923,2.062667980640903,1.9028705909773398,0.06428109002497771,1499078329.0,1499074723.0,1480107448.4375,1480312800.0,1480066886.6875
124,8a8588dc536a1413015375acd19d4154,301966948,-0.5958351013952315,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1499355138.0,1499351532.0,1497690127.5,1497906000.0,1497689518.5
125,8a8588dc536a1413015376c0e10065b2,301967466,0.7722881639765626,1.132723343146597,1.4843144442014407,2.6708045450843123,1499402890.0,1499399284.0,1478130864.142857,1478342571.4285715,1478120836.0
126,8a8588dc536a14130153790b5b5d7cda,301989185,-0.3222104483208727,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1500628696.0,1500625090.0,1478211682.3333333,1473771600.0,1478211172.6666667
127,8a8588dc536a141301537b3f489b0501,301989341,2.6876607354970745,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1500634666.0,1500631051.0,1478826986.857143,1478206800.0,1478819202.0
128,8a8588dc536a1413015381dd2a4f3c5f,301975016,1.0459128170509215,1.132723343146597,1.1076139121031314,0.06428109002497771,1499872743.0,1499869134.0,1487362741.625,1485237600.0,1487355787.875
129,8a8588dc536a141301538365df9251b8,301960452,1.3195374701252804,2.062667980640903,2.2377155083980593,2.6708045450843123,1499030914.0,1499027248.0,1478251139.8888888,1477688400.0,1477452130.8888888
130,8a8588dc5384a05f0153982119c81a51,301963816,-0.5958351013952315,-0.7271659318420148,-0.6921775190332353,0.06428109002497771,1499186916.0,1499183310.0,1479755892.5,1481144400.0,1479734781.5
131,8a8588dc5384a05f01539af1485135ae,301958862,1.866786776273998,2.062667980640903,1.9028705909773398,0.06428109002497771,1498899898.0,1498896291.0,1482861298.8181818,1482770290.909091,1482701595.7272727
132,8a8588dc5384a05f01539d3773865219,301982307,0.7722881639765626,1.132723343146597,1.4843144442014407,2.6708045450843123,1500299246.0,1500295572.0,1482594066.0,1481763600.0,1482196300.5
133,8a8588dc5384a05f0153a3e02aa271a9,301967802,2.9612853885714334,2.062667980640903,2.2377155083980593,2.6708045450843123,1499416208.0,1499412602.0,1479218365.6,1479727440.0,1479211042.0
134,8a8588dd54a3ead30154aa7d6b092010,301975680,0.49866351090220384,-0.7271659318420148,-0.8491360740741974,-1.2389806375046895,1499927277.0,1499923671.0,1487202018.0,1487192400.0,1487197272.0
135,8a8588dd54a3ead30154ada314c44e09,301994878,0.49866351090220384,1.132723343146597,1.4843144442014407,2.6708045450843123,1500964423.0,1500960815.0,1482162317.8333333,1482555600.0,1482156186.6666667
136,8a8588dd54a3ead30154bad3d2962cce,301966730,2.4140360824227156,1.132723343146597,1.1076139121031314,0.06428109002497771,1499346313.0,1499342708.0,1482719160.9230769,1482300830.7692308,1482688387.9230769
137,8a8588dd54be35520154bf9790ea4a55,301997478,-0.8694597544695903,-0.7271659318420148,-0.8177443630660051,-1.2389806375046895,1501081226.0,1501077554.0,1464814999.0,1464728400.0,1464770285.0
138,8a8588dd54be35520154c05cbe9759e5,301987057,2.9612853885714334,0.20277870565229117,-0.06434329886938647,-1.2389806375046895,1500541346.0,1500526899.0,1487018878.4666667,1487589840.0,1486964759.4
